index,X(200),plate_x,instruction,
,74,50,0,
,74,50,0,
,67.25,50,0,
,81,50,1,
,81,55,1,
,81,60,1,
,81,65,1,
,81,70,0,
,81,70,0,
,81,70,0,
,45,70,-1,
,85,65,1,
,85,70,0,
,85,70,0,
,85,70,0,
,85,70,0,
,85,70,0,
,85,70,0,
,86.8333333333333,70,0,
,76,70,-1,
,76,65,-1,
,76,60,-1,
,76,55,-1,
,76,50,0,
,76,50,0,
,76,50,0,
,76,50,0,
,76,50,0,
,76,50,0,
,76,50,0,
,76,50,0,
,76,50,0,
,76,50,0,
,76,50,0,
,76,50,0,
,159.571428571429,50,1,
,81,55,1,
,81,60,1,
,81,65,1,
,81,70,0,
,81,70,0,
,81,70,0,
,81,70,0,
,81,70,0,
,81,70,0,
,81,70,0,
,81,70,0,
,81,70,0,
,81,70,0,
,81,70,0,
,81,70,0,
,81,70,0,
,81,70,0,
,81,70,0,
,81,70,0,
,81,70,0,
,81,70,0,
,81,70,0,
,81,70,0,
,81,70,0,
,81,70,0,
,81,70,0,
,81,70,0,
,125.714285714286,70,1,
,80,75,-1,
,80,70,0,
,80,70,0,
,80,70,0,
,80,70,0,
,80,70,0,
,80,70,0,
,80,70,0,
,80,70,0,
,80,70,0,
,80,70,0,
,80,70,0,
,80,70,0,
,80,70,0,
,80,70,0,
,80,70,0,
,80,70,0,
,80,70,0,
,80,70,0,
,80,70,0,
,80,70,0,
,80,70,0,
,80,70,0,
,80,70,0,
,80,70,0,
,80,70,0,
,80,70,0,
,98.7142857142857,70,0,
,71,70,-1,
,71,65,-1,
,71,60,-1,
,71,55,-1,
,71,50,0,
,71,50,0,
,71,50,0,
,71,50,0,
,71,50,0,
,71,50,0,
,71,50,0,
,71,50,0,
,71,50,0,
,71,50,0,
,71,50,0,
,71,50,0,
,71,50,0,
,81,50,1,
,81,55,1,
,81,60,1,
,81,65,1,
,81,70,0,
,81,70,0,
,81,70,0,
,81,70,0,
,81,70,0,
,81,70,0,
,70.2857142857143,70,-1,
,82,65,1,
,184,70,1,
,104,75,1,
,104,80,1,
,104,85,1,
,104,90,0,
,104,90,0,
,104,90,0,
,104,90,0,
,104,90,0,
,104,90,0,
,104,90,0,
,104,90,0,
,104,90,0,
,140,90,1,
,100,95,-1,
,100,90,0,
,100,90,0,
,100,90,0,
,100,90,0,
,100,90,0,
,100,90,0,
,100,90,0,
,100,90,0,
,100,90,0,
,100,90,0,
,100,90,0,
,100,90,0,
,100,90,0,
,100,90,0,
,100,90,0,
,100,90,0,
,100,90,0,
,100,90,0,
,82.5,90,-1,
,105,85,1,
,105,90,0,
,105,90,0,
,105,90,0,
,105,90,0,
,105,90,0,
,105,90,0,
,105,90,0,
,105,90,0,
,105,90,0,
,105,90,0,
,105,90,0,
,105,90,0,
,177,90,1,
,26.5714285714286,95,-1,
,93,90,-1,
,93,85,-1,
,93,80,-1,
,93,75,-1,
,93,70,0,
,93,70,0,
,93,70,0,
,93,70,0,
,93,70,0,
,93,70,0,
,93,70,0,
,93,70,0,
,99.75,70,0,
,86,70,0,
,86,70,0,
,86,70,0,
,86,70,0,
,86,70,0,
,86,70,0,
,86,70,0,
,86,70,0,
,86,70,0,
,86,70,0,
,86,70,0,
,144.571428571429,70,1,
,141,75,1,
,141,80,1,
,141,85,1,
,141,90,1,
,141,95,1,
,141,100,1,
,141,105,1,
,141,110,1,
,141,115,1,
,141,120,1,
,141,125,1,
,141,130,0,
,141,130,0,
,141,130,0,
,141,130,0,
,141,130,0,
,141,130,0,
,141,130,0,
,141,130,0,
,141,130,0,
,25,130,-1,
,145,125,1,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,189.285714285714,130,1,
,150,135,-1,
,150,130,0,
,150,130,0,
,150,130,0,
,150,130,0,
,150,130,0,
,150,130,0,
,150,130,0,
,150,130,0,
,150,130,0,
,150,130,0,
,150,130,0,
,150,130,0,
,150,130,0,
,150,130,0,
,150,130,0,
,150,130,0,
,150,130,0,
,150,130,0,
,150,130,0,
,150,130,0,
,150,130,0,
,150,130,0,
,150,130,0,
,150,130,0,
,150,130,0,
,166,130,1,
,199.714285714286,135,1,
,167,140,1,
,167,145,1,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,158.5,150,-1,
,150.428571428571,145,-1,
,153,140,-1,
,153,135,-1,
,153,130,0,
,153,130,0,
,153,130,0,
,153,130,0,
,153,130,0,
,153,130,0,
,153,130,0,
,153,130,0,
,153,130,0,
,153,130,0,
,153,130,0,
,153,130,0,
,153,130,0,
,153,130,0,
,153,130,0,
,153,130,0,
,153,130,0,
,153,130,0,
,153,130,0,
,153,130,0,
,153,130,0,
,153,130,0,
,153,130,0,
,153,130,0,
,153,130,0,
,187.428571428571,130,1,
,68,135,-1,
,143,130,0,
,143,130,0,
,143,130,0,
,143,130,0,
,143,130,0,
,143,130,0,
,143,130,0,
,143,130,0,
,143,130,0,
,143,130,0,
,143,130,0,
,143,130,0,
,143,130,0,
,143,130,0,
,143,130,0,
,143,130,0,
,143,130,0,
,143,130,0,
,143,130,0,
,143,130,0,
,143,130,0,
,143,130,0,
,143,130,0,
,143,130,0,
,143,130,0,
,143,130,0,
,152.714285714286,130,0,
,134,130,-1,
,134,125,-1,
,134,120,-1,
,134,115,-1,
,134,110,0,
,134,110,0,
,134,110,0,
,134,110,0,
,144,110,1,
,144,115,1,
,144,120,1,
,144,125,1,
,144,130,0,
,144,130,0,
,144,130,0,
,144,130,0,
,144,130,0,
,144,130,0,
,144,130,0,
,144,130,0,
,144,130,0,
,144,130,0,
,144,130,0,
,144,130,0,
,105,130,-1,
,145,125,1,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,145,130,0,
,155.666666666667,130,0,
,139,130,-1,
,139,125,-1,
,139,120,-1,
,146.428571428571,115,1,
,197,120,1,
,197,125,1,
,197,130,1,
,197,135,1,
,197,140,1,
,197,145,1,
,197,150,1,
,197,155,1,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,153.571428571429,160,-1,
,155,155,-1,
,155,150,-1,
,155,145,-1,
,155,140,-1,
,155,135,-1,
,155,130,0,
,155,130,0,
,155,130,0,
,155,130,0,
,155,130,0,
,155,130,0,
,155,130,0,
,155,130,0,
,155,130,0,
,155,130,0,
,155,130,0,
,155,130,0,
,155,130,0,
,155,130,0,
,155,130,0,
,63.5714285714286,130,-1,
,97,125,-1,
,97,120,-1,
,97,115,-1,
,97,110,-1,
,97,105,-1,
,97,100,-1,
,97,95,-1,
,97,90,-1,
,97,85,-1,
,97,80,-1,
,173.666666666667,75,1,
,93,80,-1,
,93,75,-1,
,93,70,0,
,93,70,0,
,93,70,0,
,93,70,0,
,93,70,0,
,93,70,0,
,93,70,0,
,189.285714285714,70,1,
,45,75,-1,
,45,70,-1,
,45,65,-1,
,45,60,-1,
,45,55,-1,
,45,50,-1,
,45,45,-1,
,45,40,-1,
,45,35,-1,
,45,30,0,
,45,30,0,
,45,30,0,
,45,30,0,
,45,30,0,
,45,30,0,
,45,30,0,
,45,30,0,
,45,30,0,
,45,30,0,
,45,30,0,
,99.2857142857143,30,1,
,13,35,-1,
,13,30,-1,
,13,25,-1,
,13,20,-1,
,13,15,-1,
,13,10,-1,
,13,5,-1,
,13,0,0,
,13,0,0,
,13,0,0,
,13,0,0,
,13,0,0,
,13,0,0,
,13,0,0,
,13,0,0,
,13,0,0,
,13,0,0,
,13,0,0,
,13,0,0,
,13,0,0,
,13,0,0,
,13,0,0,
,13,0,0,
,13,0,0,
,6.28571428571429,0,0,
,22,0,1,
,22,5,1,
,22,10,0,
,22,10,0,
,22,10,0,
,22,10,0,
,22,10,0,
,22,10,0,
,22,10,0,
,22,10,0,
,22,10,0,
,22,10,0,
,22,10,0,
,22,10,0,
,22,10,0,
,22,10,0,
,22,10,0,
,22,10,0,
,22,10,0,
,22,10,0,
,22,10,0,
,22,10,0,
,22,10,0,
,22,10,0,
,113.714285714286,10,1,
,33,15,-1,
,33,10,0,
,33,10,0,
,33,10,0,
,33,10,0,
,33,10,0,
,33,10,0,
,33,10,0,
,33,10,0,
,33,10,0,
,33,10,0,
,33,10,0,
,33,10,0,
,33,10,0,
,33,10,0,
,33,10,0,
,33,10,0,
,33,10,0,
,33,10,0,
,33,10,0,
,191.666666666667,10,1,
,35,15,-1,
,35,10,0,
,35,10,0,
,35,10,0,
,35,10,0,
,35,10,0,
,35,10,0,
,35,10,0,
,35,10,0,
,35,10,0,
,35,10,0,
,35,10,0,
,35,10,0,
,35,10,0,
,35,10,0,
,35,10,0,
,35,10,0,
,35,10,0,
,35,10,0,
,35,10,0,
,35,10,0,
,35,10,0,
,35,10,0,
,99.25,10,1,
,143,15,1,
,23,20,-1,
,23,15,-1,
,124,10,1,
,26,15,-1,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,21.4285714285714,10,0,
,25,10,0,
,25,10,0,
,26.8333333333333,10,0,
,16,10,-1,
,16,5,-1,
,16,0,0,
,16,0,0,
,16,0,0,
,16,0,0,
,16,0,0,
,16,0,0,
,16,0,0,
,16,0,0,
,16,0,0,
,16,0,0,
,16,0,0,
,16,0,0,
,16,0,0,
,16,0,0,
,16,0,0,
,16,0,0,
,16,0,0,
,16,0,0,
,16,0,0,
,124.571428571429,0,1,
,71,5,1,
,71,10,1,
,71,15,1,
,71,20,1,
,71,25,1,
,71,30,1,
,71,35,1,
,71,40,1,
,71,45,1,
,71,50,0,
,71,50,0,
,71,50,0,
,71,50,0,
,71,50,0,
,71,50,0,
,71,50,0,
,71,50,0,
,71,50,0,
,71,50,0,
,71,50,0,
,71,50,0,
,71,50,0,
,71,50,0,
,71,50,0,
,95.4285714285714,50,1,
,66,55,-1,
,66,50,0,
,4,50,-1,
,29,45,-1,
,29,40,-1,
,29,35,-1,
,29,30,-1,
,29,25,-1,
,29,20,-1,
,29,15,-1,
,29,10,0,
,29,10,0,
,29,10,0,
,29,10,0,
,29,10,0,
,29,10,0,
,29,10,0,
,29,10,0,
,29,10,0,
,29,10,0,
,29,10,0,
,29,10,0,
,29,10,0,
,29,10,0,
,29,10,0,
,29,10,0,
,29,10,0,
,55,10,1,
,20,15,-1,
,20,10,0,
,20,10,0,
,20,10,0,
,20,10,0,
,20,10,0,
,20,10,0,
,20,10,0,
,20,10,0,
,20,10,0,
,20,10,0,
,20,10,0,
,20,10,0,
,20,10,0,
,20,10,0,
,20,10,0,
,20,10,0,
,20,10,0,
,20,10,0,
,20,10,0,
,20,10,0,
,20,10,0,
,20,10,0,
,20,10,0,
,2.5,10,-1,
,25,5,1,
,25,10,0,
,22.2857142857143,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,26,10,0,
,146,10,1,
,31,15,-1,
,8,10,-1,
,8,5,-1,
,8,0,0,
,8,0,0,
,8,0,0,
,8,0,0,
,8,0,0,
,8,0,0,
,8,0,0,
,8,0,0,
,8,0,0,
,8,0,0,
,8,0,0,
,8,0,0,
,8,0,0,
,8,0,0,
,8,0,0,
,8,0,0,
,8,0,0,
,8,0,0,
,8,0,0,
,8,0,0,
,8,0,0,
,8,0,0,
,8,0,0,
,8,0,0,
,8,0,0,
,6,0,0,
,24.5,0,1,
,2,5,-1,
,2,0,0,
,2,0,0,
,2,0,0,
,2,0,0,
,2,0,0,
,2,0,0,
,2,0,0,
,2,0,0,
,2,0,0,
,2,0,0,
,2,0,0,
,2,0,0,
,2,0,0,
,2,0,0,
,2,0,0,
,2,0,0,
,2,0,0,
,2,0,0,
,2,0,0,
,2,0,0,
,2,0,0,
,2,0,0,
,2,0,0,
,2,0,0,
,2,0,0,
,28.7142857142857,0,1,
,11,5,-1,
,11,0,0,
,11,0,0,
,11,0,0,
,11,0,0,
,11,0,0,
,11,0,0,
,11,0,0,
,11,0,0,
,11,0,0,
,11,0,0,
,11,0,0,
,11,0,0,
,11,0,0,
,11,0,0,
,11,0,0,
,11,0,0,
,11,0,0,
,11,0,0,
,11,0,0,
,11,0,0,
,11,0,0,
,11,0,0,
,11,0,0,
,130.428571428571,0,1,
,56,5,1,
,56,10,1,
,56,15,1,
,56,20,1,
,73.3333333333334,25,1,
,60,30,1,
,60,35,1,
,60,40,1,
,60,45,1,
,60,50,0,
,60,50,0,
,60,50,0,
,60,50,0,
,60,50,0,
,60,50,0,
,60,50,0,
,60,50,0,
,60,50,0,
,60,50,0,
,60,50,0,
,24.2857142857143,50,-1,
,118,45,1,
,118,50,1,
,118,55,1,
,118,60,1,
,118,65,1,
,118,70,1,
,118,75,1,
,118,80,1,
,118,85,1,
,118,90,0,
,118,90,0,
,118,90,0,
,118,90,0,
,118,90,0,
,118,90,0,
,118,90,0,
,118,90,0,
,118,90,0,
,118,90,0,
,118,90,0,
,75.7142857142857,90,-1,
,166,85,1,
,166,90,1,
,166,95,1,
,166,100,1,
,166,105,1,
,166,110,1,
,166,115,1,
,166,120,1,
,166,125,1,
,166,130,1,
,166,135,1,
,166,140,1,
,166,145,1,
,166,150,0,
,166,150,0,
,166,150,0,
,166,150,0,
,166,150,0,
,166,150,0,
,176.666666666667,150,0,
,160,150,0,
,156,150,-1,
,168,145,1,
,168,150,0,
,168,150,0,
,168,150,0,
,168,150,0,
,168,150,0,
,168,150,0,
,168,150,0,
,168,150,0,
,168,150,0,
,168,150,0,
,168,150,0,
,168,150,0,
,168,150,0,
,168,150,0,
,168,150,0,
,168,150,0,
,168,150,0,
,168,150,0,
,168,150,0,
,174,150,0,
,134,150,-1,
,134,145,-1,
,36.8571428571429,140,-1,
,129,135,-1,
,129,130,-1,
,129,125,-1,
,129,120,-1,
,129,115,-1,
,129,110,0,
,129,110,0,
,129,110,0,
,129,110,0,
,129,110,0,
,129,110,0,
,129,110,0,
,129,110,0,
,129,110,0,
,129,110,0,
,129,110,0,
,129,110,0,
,133,110,0,
,121,110,0,
,121,110,0,
,121,110,0,
,121,110,0,
,121,110,0,
,121,110,0,
,121,110,0,
,121,110,0,
,121,110,0,
,130.714285714286,110,0,
,130,110,0,
,130,110,0,
,130,110,0,
,130,110,0,
,130,110,0,
,130,110,0,
,130,110,0,
,130,110,0,
,130,110,0,
,130,110,0,
,130,110,0,
,130,110,0,
,130,110,0,
,130,110,0,
,130,110,0,
,130,110,0,
,130,110,0,
,130,110,0,
,130,110,0,
,130,110,0,
,130,110,0,
,130,110,0,
,130,110,0,
,130,110,0,
,130,110,0,
,130,110,0,
,130,110,0,
,167.714285714286,110,1,
,129,115,-1,
,129,110,0,
,129,110,0,
,129,110,0,
,129,110,0,
,129,110,0,
,129,110,0,
,129,110,0,
,129,110,0,
,129,110,0,
,129,110,0,
,129,110,0,
,129,110,0,
,129,110,0,
,129,110,0,
,129,110,0,
,129,110,0,
,129,110,0,
,0.333333333333371,110,-1,
,133,105,1,
,133,110,0,
,133,110,0,
,133,110,0,
,133,110,0,
,133,110,0,
,189.666666666667,110,1,
,173,115,1,
,121.285714285714,120,-1,
,164,115,1,
,164,120,1,
,164,125,1,
,164,130,1,
,106.666666666667,135,-1,
,160,130,1,
,160,135,1,
,160,140,1,
,160,145,1,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,195.142857142857,150,1,
,161,155,-1,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,168.142857142857,150,0,
,152,150,-1,
,152,145,-1,
,152,140,-1,
,152,135,-1,
,152,130,0,
,141.333333333333,130,0,
,158,130,0,
,158,130,0,
,158,130,0,
,158,130,0,
,158,130,0,
,158,130,0,
,158,130,0,
,158,130,0,
,158,130,0,
,158,130,0,
,158,130,0,
,158,130,0,
,158,130,0,
,158,130,0,
,158,130,0,
,158,130,0,
,158,130,0,
,158,130,0,
,158,130,0,
,158,130,0,
,158,130,0,
,136.285714285714,130,-1,
,87,125,-1,
,167,120,1,
,167,125,1,
,167,130,1,
,167,135,1,
,167,140,1,
,167,145,1,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,167,150,0,
,197,150,1,
,163,155,-1,
,163,150,0,
,163,150,0,
,166.714285714286,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,196.285714285714,150,1,
,171,155,-1,
,171,150,0,
,171,150,0,
,171,150,0,
,171,150,0,
,171,150,0,
,171,150,0,
,171,150,0,
,171,150,0,
,171,150,0,
,171,150,0,
,171,150,0,
,171,150,0,
,171,150,0,
,171,150,0,
,171,150,0,
,171,150,0,
,171,150,0,
,171,150,0,
,171,150,0,
,171,150,0,
,171,150,0,
,171,150,0,
,171,150,0,
,41.6666666666666,150,-1,
,175,145,1,
,175,150,0,
,119.857142857143,150,-1,
,184,145,1,
,184,150,1,
,184,155,1,
,184,160,0,
,184,160,0,
,184,160,0,
,184,160,0,
,184,160,0,
,184,160,0,
,184,160,0,
,184,160,0,
,184,160,0,
,184,160,0,
,184,160,0,
,184,160,0,
,184,160,0,
,184,160,0,
,184,160,0,
,184,160,0,
,184,160,0,
,184,160,0,
,184,160,0,
,184,160,0,
,184,160,0,
,184,160,0,
,184,160,0,
,184,160,0,
,156.857142857143,160,-1,
,183,155,1,
,183,160,0,
,183,160,0,
,183,160,0,
,183,160,0,
,183,160,0,
,183,160,0,
,183,160,0,
,183,160,0,
,183,160,0,
,183,160,0,
,183,160,0,
,183,160,0,
,183,160,0,
,183,160,0,
,183,160,0,
,183,160,0,
,183,160,0,
,183,160,0,
,183,160,0,
,183,160,0,
,183,160,0,
,183,160,0,
,183,160,0,
,183,160,0,
,193.666666666667,160,0,
,177,160,-1,
,178.714285714286,155,-1,
,186,150,1,
,186,155,1,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,184.285714285714,160,0,
,185,160,0,
,185,160,0,
,185,160,0,
,185,160,0,
,185,160,0,
,185,160,0,
,185,160,0,
,185,160,0,
,185,160,0,
,185,160,0,
,185,160,0,
,185,160,0,
,185,160,0,
,185,160,0,
,185,160,0,
,185,160,0,
,185,160,0,
,185,160,0,
,185,160,0,
,185,160,0,
,185,160,0,
,185,160,0,
,185,160,0,
,185,160,0,
,185,160,0,
,185,160,0,
,55.6666666666666,160,-1,
,131.857142857143,155,-1,
,198,150,1,
,198,155,1,
,198,160,0,
,198,160,0,
,198,160,0,
,198,160,0,
,198,160,0,
,198,160,0,
,198,160,0,
,198,160,0,
,198,160,0,
,198,160,0,
,198,160,0,
,198,160,0,
,198,160,0,
,198,160,0,
,198,160,0,
,198,160,0,
,198,160,0,
,198,160,0,
,198,160,0,
,198,160,0,
,198,160,0,
,198,160,0,
,198,160,0,
,198,160,0,
,198,160,0,
,168.857142857143,160,-1,
,197,155,1,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,197,160,0,
,195,160,0,
,200,160,-1,
,200,155,-1,
,200,150,-1,
,200,145,-1,
,200,140,-1,
,200,135,-1,
,200,130,-1,
,200,125,-1,
,200,120,-1,
,200,115,-1,
,200,110,-1,
,200,105,-1,
,200,100,-1,
,200,95,-1,
,200,90,-1,
,200,85,-1,
,200,80,-1,
,200,75,-1,
,200,70,-1,
,200,65,-1,
,200,60,-1,
,200,55,-1,
,200,50,-1,
,200,45,-1,
,200,40,-1,
,200,35,-1,
,200,30,-1,
,172.285714285714,25,1,
,199,30,1,
,199,35,1,
,199,40,1,
,199,45,1,
,199,50,1,
,199,55,1,
,199,60,1,
,199,65,1,
,199,70,1,
,199,75,1,
,199,80,1,
,199,85,1,
,199,90,1,
,199,95,1,
,199,100,1,
,199,105,1,
,199,110,1,
,199,115,1,
,199,120,1,
,199,125,1,
,199,130,1,
,199,135,1,
,199,140,1,
,199,145,1,
,199,150,1,
,199,155,1,
,199,160,0,
,145.285714285714,160,-1,
,78.6666666666667,155,-1,
,188,150,1,
,188,155,1,
,188,160,0,
,188,160,0,
,188,160,0,
,188,160,0,
,188,160,0,
,188,160,0,
,188,160,0,
,188,160,0,
,188,160,0,
,188,160,0,
,188,160,0,
,188,160,0,
,188,160,0,
,188,160,0,
,188,160,0,
,188,160,0,
,188,160,0,
,188,160,0,
,188,160,0,
,188,160,0,
,188,160,0,
,188,160,0,
,188,160,0,
,188,160,0,
,180.857142857143,160,0,
,189,160,0,
,189,160,0,
,189,160,0,
,189,160,0,
,189,160,0,
,189,160,0,
,189,160,0,
,189,160,0,
,189,160,0,
,189,160,0,
,189,160,0,
,189,160,0,
,189,160,0,
,189,160,0,
,189,160,0,
,189,160,0,
,189,160,0,
,189,160,0,
,189,160,0,
,189,160,0,
,189,160,0,
,189,160,0,
,189,160,0,
,189,160,0,
,189,160,0,
,189,160,0,
,189,160,0,
,192.142857142857,160,0,
,180,160,0,
,169.333333333333,160,-1,
,186,155,1,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,186,160,0,
,160.285714285714,160,-1,
,187,155,1,
,187,160,0,
,187,160,0,
,187,160,0,
,187,160,0,
,187,160,0,
,187,160,0,
,187,160,0,
,187,160,0,
,187,160,0,
,187,160,0,
,187,160,0,
,187,160,0,
,187,160,0,
,187,160,0,
,187,160,0,
,187,160,0,
,187,160,0,
,187,160,0,
,187,160,0,
,187,160,0,
,187,160,0,
,187,160,0,
,187,160,0,
,187,160,0,
,187,160,0,
,187,160,0,
,133.285714285714,160,-1,
,178,155,-1,
,178,150,0,
,92.6666666666667,150,-1,
,174,145,1,
,174,150,0,
,174,150,0,
,174,150,0,
,174,150,0,
,174,150,0,
,174,150,0,
,174,150,0,
,174,150,0,
,174,150,0,
,174,150,0,
,174,150,0,
,174,150,0,
,174,150,0,
,174,150,0,
,174,150,0,
,174,150,0,
,174,150,0,
,174,150,0,
,174,150,0,
,174,150,0,
,174,150,0,
,174,150,0,
,174,150,0,
,192.857142857143,150,1,
,175,155,-1,
,175,150,0,
,175,150,0,
,175,150,0,
,175,150,0,
,175,150,0,
,175,150,0,
,175,150,0,
,175,150,0,
,175,150,0,
,175,150,0,
,175,150,0,
,175,150,0,
,175,150,0,
,175,150,0,
,175,150,0,
,175,150,0,
,175,150,0,
,175,150,0,
,175,150,0,
,175,150,0,
,175,150,0,
,175,150,0,
,175,150,0,
,175,150,0,
,175,150,0,
,175,150,0,
,180.142857142857,150,1,
,166,155,-1,
,166,150,0,
,166,150,0,
,155.333333333333,150,-1,
,172,145,1,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,172,150,0,
,148.285714285714,150,-1,
,173,145,1,
,173,150,0,
,173,150,0,
,173,150,0,
,173,150,0,
,173,150,0,
,173,150,0,
,173,150,0,
,173,150,0,
,173,150,0,
,173,150,0,
,173,150,0,
,173,150,0,
,173,150,0,
,173,150,0,
,173,150,0,
,173,150,0,
,173,150,0,
,173,150,0,
,173,150,0,
,173,150,0,
,173,150,0,
,173,150,0,
,173,150,0,
,173,150,0,
,173,150,0,
,173,150,0,
,121.285714285714,150,-1,
,164,145,1,
,164,150,0,
,164,150,0,
,164,150,0,
,106.666666666667,150,-1,
,160,145,1,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,160,150,0,
,195.142857142857,150,1,
,161,155,-1,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,161,150,0,
,168.142857142857,150,0,
,152,150,-1,
,152,145,-1,
,152,140,-1,
,152,135,-1,
,152,130,0,
,141.333333333333,130,0,
,158,130,0,
,158,130,0,
,158,130,0,
,158,130,0,
,158,130,0,
